hotel,hotel_type,arrival_date,lead_time,market_segment,distribution_channel,customer_type,deposit_type,country,agent,adr,estimated_revenue,is_canceled,cancel_risk_score,predicted_cancel
City Hotel - Pune,City Hotel,2024-12-08,44,Online TA,TA/TO,Transient,No Deposit,PRT,9.0,96.9,484.5,0,0.6995075114741168,1
City Hotel - Kochi,City Hotel,2024-12-14,3,Direct,Direct,Transient,No Deposit,IRL,14.0,90.5,362.0,0,0.03826896812240712,0
City Hotel - Kochi,City Hotel,2024-12-28,4,Online TA,TA/TO,Transient,No Deposit,DEU,9.0,103.0,206.0,0,0.041207576658520956,0
City Hotel - Mumbai,City Hotel,2024-12-21,34,Groups,TA/TO,Transient-Party,No Deposit,ESP,19.0,75.0,75.0,0,0.006141407608085007,0
City Hotel - Chandigarh,City Hotel,2024-12-07,34,Groups,TA/TO,Transient-Party,No Deposit,ESP,19.0,75.0,75.0,0,0.009075422082473061,0
City Hotel - Lucknow,City Hotel,2024-12-18,34,Groups,TA/TO,Transient-Party,No Deposit,ESP,19.0,75.0,75.0,0,0.00966025297530428,0
City Hotel - Kolkata,City Hotel,2024-12-25,34,Groups,TA/TO,Transient-Party,No Deposit,ESP,19.0,75.0,75.0,0,0.00937107309448088,0
City Hotel - Kochi,City Hotel,2024-12-13,34,Groups,TA/TO,Transient-Party,No Deposit,CHN,19.0,75.0,75.0,0,0.03716923416092051,0
City Hotel - Chennai,City Hotel,2024-12-26,148,Online TA,TA/TO,Transient,No Deposit,AUS,9.0,74.8,523.60004,0,0.5632455385175551,1
City Hotel - Mumbai,City Hotel,2024-12-27,34,Groups,TA/TO,Transient-Party,No Deposit,ESP,19.0,75.0,75.0,0,0.008565920748999574,0
City Hotel - Ahmedabad,City Hotel,2024-12-22,34,Groups,TA/TO,Transient-Party,No Deposit,ESP,19.0,75.0,75.0,0,0.009551670973546514,0
City Hotel - Kolkata,City Hotel,2024-11-07,34,Groups,TA/TO,Transient-Party,No Deposit,ESP,19.0,75.0,75.0,0,0.011070293995385628,0
City Hotel - Bhopal,City Hotel,2024-11-11,34,Groups,TA/TO,Transient-Party,No Deposit,ESP,19.0,75.0,75.0,0,0.010177796571403382,0
City Hotel - Chandigarh,City Hotel,2024-12-24,34,Groups,TA/TO,Transient-Party,No Deposit,ESP,19.0,75.0,75.0,0,0.010114785035986978,0
City Hotel - Pune,City Hotel,2024-11-13,34,Groups,TA/TO,Transient-Party,No Deposit,BRA,19.0,75.0,75.0,0,0.01624587379731711,0
City Hotel - Delhi,City Hotel,2024-11-23,5,Online TA,TA/TO,Transient,No Deposit,ESP,9.0,90.27,270.81,0,0.12232503520636553,0
City Hotel - Bangalore,City Hotel,2024-12-05,55,Offline TA/TO,TA/TO,Transient,No Deposit,ESP,138.0,95.0,285.0,0,0.005467275277116731,0
City Hotel - Bangalore,City Hotel,2024-12-26,3,Aviation,Corporate,Transient,No Deposit,PRT,0.0,79.0,395.0,0,0.2412651806031095,0
City Hotel - Chennai,City Hotel,2024-12-11,29,Groups,TA/TO,Transient-Party,No Deposit,NOR,171.0,65.0,195.0,0,0.005615573213147436,0
City Hotel - Chennai,City Hotel,2024-11-24,29,Groups,TA/TO,Transient-Party,No Deposit,POL,171.0,65.0,195.0,0,0.00510318162882243,0
City Hotel - Bhopal,City Hotel,2024-11-20,29,Groups,TA/TO,Transient-Party,No Deposit,NLD,171.0,65.0,195.0,0,0.0075352895280367945,0
City Hotel - Chandigarh,City Hotel,2024-12-01,29,Groups,TA/TO,Transient-Party,No Deposit,FRA,171.0,65.0,195.0,0,0.008344696986004154,0
City Hotel - Bhopal,City Hotel,2024-11-01,28,Groups,TA/TO,Transient-Party,No Deposit,FRA,171.0,65.0,260.0,0,0.006006460719259625,0
City Hotel - Bangalore,City Hotel,2024-11-24,29,Groups,TA/TO,Transient-Party,No Deposit,FRA,171.0,65.0,195.0,0,0.008017419982923652,0
City Hotel - Goa,City Hotel,2024-12-03,29,Groups,TA/TO,Transient-Party,No Deposit,BEL,171.0,65.0,195.0,0,0.007843326684277037,0
City Hotel - Goa,City Hotel,2024-11-15,29,Groups,TA/TO,Transient-Party,No Deposit,FRA,171.0,65.0,195.0,0,0.010058369226647337,0
City Hotel - Goa,City Hotel,2024-11-26,0,Online TA,TA/TO,Transient,No Deposit,RUS,9.0,88.0,176.0,0,0.12373124368567368,0
City Hotel - Chennai,City Hotel,2024-12-28,0,Online TA,TA/TO,Transient,No Deposit,JPN,7.0,60.06,60.06,0,0.0071071242092823166,0
City Hotel - Mumbai,City Hotel,2024-12-26,16,Online TA,TA/TO,Transient,No Deposit,GBR,9.0,98.12,686.84,0,0.7826423994909779,1
City Hotel - Bhopal,City Hotel,2024-11-28,98,Online TA,TA/TO,Transient,No Deposit,ESP,9.0,95.4,190.8,0,0.6201493542812213,1
City Hotel - Lucknow,City Hotel,2024-11-29,0,Direct,Direct,Transient,No Deposit,GRC,0.0,88.0,264.0,0,0.0326304812242583,0
City Hotel - Kochi,City Hotel,2024-12-26,29,Groups,TA/TO,Transient-Party,No Deposit,ALB,171.0,65.0,260.0,0,0.007861728427238842,0
City Hotel - Jaipur,City Hotel,2024-12-24,74,Online TA,TA/TO,Transient,No Deposit,ARG,8.0,88.39,353.56,0,0.037444154807314535,0
City Hotel - Jaipur,City Hotel,2024-11-17,29,Groups,TA/TO,Transient-Party,No Deposit,SWE,171.0,65.0,260.0,0,0.0033818339060496185,0
City Hotel - Pune,City Hotel,2024-11-22,2,Direct,Direct,Transient,No Deposit,PRT,14.0,88.0,88.0,0,0.14886458902432417,0
City Hotel - Kochi,City Hotel,2024-12-20,60,Online TA,TA/TO,Transient,No Deposit,FRA,9.0,102.6,307.8,0,0.14831927810628173,0
City Hotel - Delhi,City Hotel,2024-12-13,41,Online TA,TA/TO,Transient,No Deposit,SWE,9.0,147.9,1035.2999,0,0.5021059081699295,1
City Hotel - Delhi,City Hotel,2024-12-18,54,Online TA,TA/TO,Transient,No Deposit,RUS,9.0,88.4,618.8,0,0.8852508814651692,1
City Hotel - Kochi,City Hotel,2024-11-10,38,Online TA,TA/TO,Transient,No Deposit,NLD,9.0,98.0,196.0,0,0.2999591336997934,0
City Hotel - Delhi,City Hotel,2024-12-15,4,Online TA,TA/TO,Transient,No Deposit,FRA,7.0,75.46,75.46,0,0.006637092999299768,0
City Hotel - Kochi,City Hotel,2024-11-06,4,Online TA,TA/TO,Transient,No Deposit,FRA,7.0,75.46,75.46,0,0.0067490903246513745,0
City Hotel - Delhi,City Hotel,2024-12-10,7,Online TA,TA/TO,Transient,No Deposit,NLD,9.0,97.0,97.0,0,0.07504279959396742,0
City Hotel - Pune,City Hotel,2024-12-15,67,Direct,Direct,Transient,No Deposit,SWE,14.0,79.2,158.4,0,0.20691742009818784,0
City Hotel - Chennai,City Hotel,2024-12-22,18,Online TA,TA/TO,Transient,No Deposit,PRT,9.0,97.5,292.5,0,0.7731914624018895,1
City Hotel - Hyderabad,City Hotel,2024-11-22,7,Online TA,TA/TO,Transient,No Deposit,GBR,9.0,98.0,196.0,0,0.20442291468475285,0
City Hotel - Goa,City Hotel,2024-12-02,5,Offline TA/TO,TA/TO,Transient,No Deposit,FRA,28.0,75.0,300.0,0,0.002526152160587903,0
City Hotel - Kolkata,City Hotel,2024-11-27,43,Online TA,GDS,Transient,No Deposit,ESP,195.0,96.0,96.0,0,0.23718433972733358,0
City Hotel - Lucknow,City Hotel,2024-11-25,3,Offline TA/TO,TA/TO,Transient,No Deposit,GBR,28.0,75.0,225.0,0,0.005841729248119991,0
City Hotel - Jaipur,City Hotel,2024-11-01,76,Online TA,TA/TO,Transient,No Deposit,DEU,9.0,93.6,280.8,0,0.4167716633398056,0
City Hotel - Chennai,City Hotel,2024-12-21,7,Online TA,TA/TO,Transient,No Deposit,ESP,83.0,78.4,78.4,0,0.04522824974175518,0
City Hotel - Kochi,City Hotel,2024-11-01,0,Online TA,TA/TO,Transient,No Deposit,ITA,9.0,88.0,176.0,0,0.20234751591625055,0
City Hotel - Pune,City Hotel,2024-11-11,20,Online TA,TA/TO,Transient,No Deposit,ARG,9.0,107.0,107.0,0,0.0037707987200799537,0
City Hotel - Kochi,City Hotel,2024-12-04,21,Online TA,TA/TO,Transient,No Deposit,ESP,9.0,67.58,270.32,0,0.5413948955014153,1
City Hotel - Goa,City Hotel,2024-11-14,18,Online TA,TA/TO,Transient,No Deposit,FRA,9.0,68.0,272.0,0,0.4014440471681046,0
City Hotel - Jaipur,City Hotel,2024-12-08,3,Direct,Direct,Transient-Party,No Deposit,PRT,0.0,75.0,225.0,0,0.005426584169275885,0
City Hotel - Hyderabad,City Hotel,2024-11-26,5,Online TA,TA/TO,Transient,No Deposit,BEL,9.0,74.8,299.2,0,0.15749856487454206,0
City Hotel - Bhopal,City Hotel,2024-11-29,10,Direct,Direct,Transient,No Deposit,BRA,0.0,108.0,216.0,0,0.0191297942243687,0
City Hotel - Pune,City Hotel,2024-11-04,0,Groups,TA/TO,Transient-Party,No Deposit,PRT,0.0,85.0,170.0,0,0.22246849701439464,0
City Hotel - Kolkata,City Hotel,2024-11-05,7,Online TA,TA/TO,Transient,No Deposit,PRT,9.0,88.0,88.0,0,0.5439841512672854,1
City Hotel - Bangalore,City Hotel,2024-11-14,20,Online TA,TA/TO,Transient,No Deposit,FRA,7.0,60.63,242.52,0,0.013551758511946146,0
City Hotel - Delhi,City Hotel,2024-11-04,14,Online TA,TA/TO,Transient,No Deposit,FRA,86.0,73.44,367.2,0,0.24004666648023643,0
City Hotel - Delhi,City Hotel,2024-11-14,78,Groups,TA/TO,Transient-Party,No Deposit,LTU,0.0,85.0,255.0,0,0.00460194234376897,0
City Hotel - Kolkata,City Hotel,2024-12-05,78,Groups,TA/TO,Transient-Party,No Deposit,LTU,0.0,85.0,255.0,0,0.006399970846133463,0
City Hotel - Delhi,City Hotel,2024-12-16,4,Online TA,TA/TO,Transient,No Deposit,PRT,7.0,75.46,75.46,0,0.3691662145051047,0
City Hotel - Chandigarh,City Hotel,2024-11-14,0,Online TA,TA/TO,Transient,No Deposit,PRT,9.0,88.0,88.0,0,0.2946771188742792,0
City Hotel - Kochi,City Hotel,2024-11-14,12,Online TA,TA/TO,Transient,No Deposit,BEL,7.0,54.71,273.55,0,0.006604292196489994,0
City Hotel - Pune,City Hotel,2024-12-22,16,Online TA,TA/TO,Transient,No Deposit,BRA,9.0,83.3,333.2,0,0.763793239692739,1
City Hotel - Jaipur,City Hotel,2024-12-08,0,Direct,Direct,Transient,No Deposit,PRT,0.0,79.0,79.0,0,0.05712054541235152,0
City Hotel - Indore,City Hotel,2024-12-15,28,Online TA,TA/TO,Transient,No Deposit,FRA,9.0,82.88,331.52,0,0.2271718446140731,0
City Hotel - Goa,City Hotel,2024-12-12,59,Online TA,TA/TO,Transient,No Deposit,CHE,86.0,63.92,127.84,0,0.3589936434940558,0
City Hotel - Hyderabad,City Hotel,2024-12-27,32,Online TA,TA/TO,Transient,No Deposit,NLD,9.0,106.5,213.0,0,0.33274078127165047,0
City Hotel - Ahmedabad,City Hotel,2024-12-18,0,Corporate,Corporate,Transient,No Deposit,PRT,197.0,70.0,70.0,0,0.41584205697386867,0
City Hotel - Indore,City Hotel,2024-11-09,59,Online TA,TA/TO,Transient,No Deposit,CHE,86.0,63.92,127.84,0,0.367020117313235,0
City Hotel - Mumbai,City Hotel,2024-12-10,2,Direct,Direct,Transient,No Deposit,ESP,14.0,97.0,194.0,0,0.001838816113686594,0
City Hotel - Hyderabad,City Hotel,2024-11-12,4,Offline TA/TO,TA/TO,Transient,No Deposit,GBR,22.0,80.0,240.0,0,0.006421529637413381,0
City Hotel - Goa,City Hotel,2024-12-06,4,Online TA,TA/TO,Transient,No Deposit,ISR,9.0,74.8,299.2,0,0.034471293132256955,0
City Hotel - Kochi,City Hotel,2024-11-05,11,Online TA,TA/TO,Transient,No Deposit,CHN,9.0,97.92,685.44,0,0.40467263634213146,0
City Hotel - Bangalore,City Hotel,2024-11-26,4,Online TA,TA/TO,Transient,No Deposit,GBR,9.0,108.0,216.0,0,0.1254131590937665,0
City Hotel - Kochi,City Hotel,2024-11-13,9,Offline TA/TO,TA/TO,Transient,No Deposit,BEL,28.0,75.0,300.0,0,0.002308403299557114,0
City Hotel - Jaipur,City Hotel,2024-12-08,0,Offline TA/TO,TA/TO,Transient,No Deposit,GBR,94.0,65.0,65.0,0,0.0053388565067416785,0
City Hotel - Bhopal,City Hotel,2024-11-18,0,Direct,Direct,Transient,No Deposit,PRT,0.0,88.0,264.0,0,0.055671306712317174,0
City Hotel - Chennai,City Hotel,2024-12-08,0,Online TA,TA/TO,Transient,No Deposit,PRT,9.0,39.6,79.2,0,0.07046303053541979,0
City Hotel - Goa,City Hotel,2024-11-27,3,Online TA,TA/TO,Transient,No Deposit,ESP,83.0,86.4,259.2,0,0.047011249948564364,0
City Hotel - Chennai,City Hotel,2024-11-30,1,Direct,Direct,Transient,No Deposit,CHN,0.0,81.99,163.98,0,0.04729541114608559,0
City Hotel - Chandigarh,City Hotel,2024-12-05,23,Online TA,TA/TO,Transient,No Deposit,NLD,7.0,60.94,243.76,0,0.006337586289344537,0
City Hotel - Chennai,City Hotel,2024-12-23,77,Online TA,TA/TO,Transient,No Deposit,CHN,9.0,133.74,401.22003,0,0.001538962366898695,0
City Hotel - Chandigarh,City Hotel,2024-11-20,1,Corporate,Corporate,Transient,No Deposit,PRT,0.0,95.0,95.0,0,0.09582305913200134,0
City Hotel - Indore,City Hotel,2024-12-08,0,Online TA,TA/TO,Transient,No Deposit,PRT,9.0,0.0,0.0,0,0.012215594563572513,0
City Hotel - Chandigarh,City Hotel,2024-12-10,69,Online TA,TA/TO,Transient,No Deposit,DEU,9.0,97.4,487.0,0,0.0012554933761158636,0
City Hotel - Pune,City Hotel,2024-11-23,19,Online TA,TA/TO,Transient,No Deposit,AUT,9.0,98.0,196.0,0,0.19076930450161703,0
City Hotel - Kolkata,City Hotel,2024-12-22,19,Online TA,TA/TO,Transient,No Deposit,AUT,9.0,98.0,196.0,0,0.21713119768534486,0
City Hotel - Goa,City Hotel,2024-12-08,68,Online TA,TA/TO,Transient,No Deposit,PRT,7.0,64.67,452.69,0,0.8654578564215427,1
City Hotel - Kochi,City Hotel,2024-12-21,8,Offline TA/TO,TA/TO,Transient,No Deposit,FRA,28.0,75.0,150.0,0,0.001598318196299477,0
City Hotel - Kolkata,City Hotel,2024-12-14,2,Direct,Direct,Transient,No Deposit,PRT,0.0,108.0,108.0,0,0.06567631097112815,0
City Hotel - Kolkata,City Hotel,2024-11-10,1,Online TA,TA/TO,Transient,No Deposit,PRT,9.0,158.0,316.0,0,0.09348490910583167,0
City Hotel - Bhopal,City Hotel,2024-11-24,0,Direct,Direct,Transient,No Deposit,PRT,0.0,88.0,88.0,0,0.05352454437015367,0
City Hotel - Lucknow,City Hotel,2024-12-21,14,Groups,TA/TO,Transient-Party,No Deposit,PRT,0.0,80.0,160.0,0,0.13176200226475723,0
City Hotel - Chandigarh,City Hotel,2024-12-13,14,Groups,TA/TO,Transient-Party,No Deposit,PRT,0.0,80.0,160.0,0,0.22614602908686077,0
City Hotel - Ahmedabad,City Hotel,2024-12-16,14,Groups,TA/TO,Transient-Party,No Deposit,PRT,0.0,80.0,160.0,0,0.11857238360031785,0
City Hotel - Hyderabad,City Hotel,2024-12-25,14,Online TA,TA/TO,Transient,No Deposit,ESP,9.0,88.0,176.0,0,0.4540751624995473,0
City Hotel - Chandigarh,City Hotel,2024-11-21,60,Online TA,TA/TO,Transient,No Deposit,IRL,9.0,79.2,158.4,0,0.41946980666319467,0
City Hotel - Kolkata,City Hotel,2024-12-10,4,Direct,Direct,Transient,No Deposit,FRA,14.0,88.0,176.0,0,0.04184608289155407,0
City Hotel - Chennai,City Hotel,2024-12-09,14,Online TA,TA/TO,Transient,No Deposit,BEL,7.0,158.93,476.78998,0,0.00558336352370663,0
City Hotel - Indore,City Hotel,2024-12-08,7,Online TA,TA/TO,Transient,No Deposit,BEL,9.0,88.0,264.0,0,0.1353437595506487,0
City Hotel - Kochi,City Hotel,2024-12-17,1,Online TA,TA/TO,Transient,No Deposit,PRT,9.0,88.0,88.0,0,0.4116424971730461,0
City Hotel - Bangalore,City Hotel,2024-11-21,14,Online TA,TA/TO,Transient,No Deposit,ESP,9.0,88.0,176.0,0,0.532711743499368,1
City Hotel - Pune,City Hotel,2024-11-16,15,Groups,TA/TO,Transient-Party,No Deposit,PRT,0.0,80.0,160.0,0,0.1236747719283855,0
City Hotel - Jaipur,City Hotel,2024-12-18,53,Online TA,TA/TO,Transient,No Deposit,BRA,9.0,95.4,95.4,0,0.24345933753112822,0
City Hotel - Ahmedabad,City Hotel,2024-11-16,35,Offline TA/TO,TA/TO,Transient,No Deposit,DEU,132.0,72.0,216.0,0,0.0031276946295778936,0
City Hotel - Mumbai,City Hotel,2024-12-24,8,Online TA,TA/TO,Transient,No Deposit,GBR,7.0,0.0,0.0,0,0.028000388168170433,0
City Hotel - Lucknow,City Hotel,2024-11-14,258,Online TA,TA/TO,Transient,No Deposit,GBR,9.0,84.38,337.52,0,0.5498476901894864,1
City Hotel - Pune,City Hotel,2024-12-22,22,Online TA,TA/TO,Transient,No Deposit,MAR,9.0,74.8,299.2,0,0.6187172144464711,1
City Hotel - Hyderabad,City Hotel,2024-12-30,159,Online TA,TA/TO,Transient,No Deposit,FRA,9.0,79.2,158.4,0,0.48223115418510487,0
City Hotel - Bangalore,City Hotel,2024-12-14,0,Online TA,TA/TO,Transient,No Deposit,PRT,9.0,175.0,350.0,0,0.06739505142514482,0
City Hotel - Delhi,City Hotel,2024-11-12,7,Online TA,TA/TO,Transient,No Deposit,FRA,9.0,74.8,299.2,0,0.5408138009062734,1
City Hotel - Hyderabad,City Hotel,2024-11-10,26,Online TA,TA/TO,Transient,No Deposit,FRA,9.0,90.0,180.0,0,0.7257509870115495,1
City Hotel - Bhopal,City Hotel,2024-12-14,15,Online TA,TA/TO,Transient,No Deposit,FRA,8.0,86.4,259.2,0,0.050678997618906235,0
City Hotel - Delhi,City Hotel,2024-12-07,2,Online TA,TA/TO,Transient,No Deposit,PRT,9.0,91.8,367.2,0,0.08137775003502012,0
City Hotel - Bangalore,City Hotel,2024-12-12,21,Corporate,Corporate,Transient,No Deposit,FRA,0.0,80.0,80.0,0,0.022053701187942212,0
City Hotel - Chandigarh,City Hotel,2024-11-05,12,Online TA,TA/TO,Transient,No Deposit,FRA,9.0,108.0,324.0,0,0.16754981820037454,0
City Hotel - Pune,City Hotel,2024-11-16,5,Online TA,TA/TO,Transient,No Deposit,FRA,8.0,98.0,196.0,0,0.015144741699885066,0
City Hotel - Chennai,City Hotel,2024-11-13,3,Online TA,TA/TO,Transient,No Deposit,FRA,7.0,60.06,120.12,0,0.025627062299231364,0
City Hotel - Ahmedabad,City Hotel,2024-12-13,13,Online TA,TA/TO,Transient,No Deposit,ITA,9.0,98.0,196.0,0,0.7508680349439442,1
City Hotel - Indore,City Hotel,2024-12-26,17,Direct,Direct,Transient,No Deposit,SWE,14.0,105.55,316.65002,0,0.09283341106361831,0
City Hotel - Bhopal,City Hotel,2024-11-09,20,Online TA,GDS,Transient,No Deposit,IRL,195.0,98.0,196.0,0,0.10425796731592253,0
City Hotel - Goa,City Hotel,2024-12-28,9,Online TA,TA/TO,Transient,No Deposit,FRA,9.0,91.8,367.2,0,0.1883030586381918,0
City Hotel - Chandigarh,City Hotel,2024-12-11,39,Online TA,TA/TO,Transient,No Deposit,BGR,7.0,57.6,288.0,0,0.009651461089905463,0
City Hotel - Indore,City Hotel,2024-12-15,3,Online TA,TA/TO,Transient,No Deposit,GBR,9.0,118.0,236.0,0,0.35898989103497564,0
City Hotel - Goa,City Hotel,2024-12-27,0,Direct,Direct,Transient,No Deposit,PRT,14.0,107.0,214.0,0,0.03375242036784245,0
City Hotel - Goa,City Hotel,2024-11-01,25,Offline TA/TO,TA/TO,Transient,No Deposit,FRA,85.0,59.5,238.0,0,0.013870573627057002,0
City Hotel - Mumbai,City Hotel,2024-12-22,17,Offline TA/TO,TA/TO,Transient,No Deposit,FRA,28.0,75.0,375.0,0,0.0013707987939210106,0
City Hotel - Ahmedabad,City Hotel,2024-12-14,0,Online TA,TA/TO,Transient,No Deposit,GBR,9.0,88.0,88.0,0,0.0292500764134213,0
City Hotel - Jaipur,City Hotel,2024-12-06,23,Corporate,Corporate,Transient,No Deposit,FRA,0.0,80.0,160.0,0,0.01522043245754837,0
City Hotel - Bhopal,City Hotel,2024-12-14,11,Online TA,TA/TO,Transient,No Deposit,SWE,7.0,51.05,204.2,0,0.006300271365745103,0
City Hotel - Kolkata,City Hotel,2024-12-15,14,Corporate,Corporate,Transient,No Deposit,PRT,0.0,89.0,178.0,0,0.002666939962237032,0
City Hotel - Pune,City Hotel,2024-11-12,28,Online TA,TA/TO,Transient,No Deposit,FRA,7.0,84.17,505.02,0,0.01091611319107985,0
City Hotel - Bhopal,City Hotel,2024-11-14,11,Online TA,TA/TO,Transient,No Deposit,FRA,9.0,185.3,741.2,0,0.7437439960489977,1
City Hotel - Pune,City Hotel,2024-12-15,23,Online TA,TA/TO,Transient,No Deposit,GBR,9.0,74.8,299.2,0,0.3559585710943956,0
City Hotel - Delhi,City Hotel,2024-12-28,47,Online TA,TA/TO,Transient,No Deposit,FRA,9.0,95.4,286.2,0,0.39868960060682895,0
City Hotel - Indore,City Hotel,2024-12-20,7,Online TA,TA/TO,Transient,No Deposit,DEU,7.0,56.51,282.55,0,0.027601412399513962,0
City Hotel - Pune,City Hotel,2024-12-19,38,Direct,Direct,Transient,No Deposit,PRT,14.0,98.0,196.0,0,0.12303150020885306,0
City Hotel - Hyderabad,City Hotel,2024-11-29,2,Online TA,TA/TO,Transient,No Deposit,POL,9.0,91.8,459.0,0,0.37362998697608557,0
City Hotel - Delhi,City Hotel,2024-11-04,1,Offline TA/TO,TA/TO,Transient,No Deposit,PRT,94.0,65.0,65.0,0,0.15400438383340667,0
City Hotel - Bangalore,City Hotel,2024-11-05,2,Direct,Direct,Transient,No Deposit,PRT,0.0,79.0,158.0,0,0.23119155158636367,0
City Hotel - Mumbai,City Hotel,2024-11-28,2,Direct,Direct,Transient,No Deposit,FRA,0.0,79.0,158.0,0,0.022226121781179702,0
City Hotel - Kochi,City Hotel,2024-12-21,22,Online TA,TA/TO,Transient,No Deposit,ITA,9.0,100.8,403.2,0,0.34308881478134795,0
City Hotel - Pune,City Hotel,2024-12-12,140,Online TA,TA/TO,Transient,No Deposit,BRA,9.0,94.8,568.80005,0,0.44056156859756923,0
City Hotel - Indore,City Hotel,2024-12-19,24,Groups,TA/TO,Transient-Party,No Deposit,MAR,0.0,75.0,525.0,0,0.021523915565925488,0
City Hotel - Goa,City Hotel,2024-12-19,4,Online TA,TA/TO,Transient,No Deposit,PRT,9.0,108.0,216.0,0,0.23201658377718473,0
City Hotel - Hyderabad,City Hotel,2024-12-25,24,Groups,TA/TO,Transient-Party,No Deposit,MAR,0.0,75.0,525.0,0,0.011009419148965619,0
City Hotel - Indore,City Hotel,2024-11-19,24,Groups,TA/TO,Transient-Party,No Deposit,MAR,0.0,75.0,525.0,0,0.023158495233100658,0
City Hotel - Indore,City Hotel,2024-12-27,22,Offline TA/TO,TA/TO,Transient,No Deposit,FRA,28.0,75.0,225.0,0,0.0024272454405933645,0
City Hotel - Chennai,City Hotel,2024-12-26,105,Online TA,TA/TO,Transient,No Deposit,FRA,9.0,93.6,187.2,0,0.05457749659136637,0
City Hotel - Goa,City Hotel,2024-12-01,17,Online TA,TA/TO,Transient,No Deposit,BRA,7.0,121.66,364.98,0,0.05185886660845574,0
City Hotel - Lucknow,City Hotel,2024-12-29,26,Direct,Direct,Transient,No Deposit,FRA,14.0,77.0,462.0,0,0.12459962688564308,0
City Hotel - Indore,City Hotel,2024-11-15,28,Online TA,TA/TO,Transient,No Deposit,BEL,9.0,91.8,367.2,0,0.3227396261056819,0
City Hotel - Kolkata,City Hotel,2024-11-30,34,Online TA,TA/TO,Transient,No Deposit,GBR,9.0,100.3,401.2,0,0.3791149501667817,0
City Hotel - Lucknow,City Hotel,2024-12-11,34,Direct,Direct,Transient,No Deposit,GBR,14.0,70.0,280.0,0,0.23226846524288938,0
City Hotel - Chandigarh,City Hotel,2024-12-03,17,Online TA,TA/TO,Transient,No Deposit,ESP,9.0,97.0,291.0,0,0.004905012319520559,0
City Hotel - Hyderabad,City Hotel,2024-12-20,3,Offline TA/TO,TA/TO,Transient-Party,No Deposit,PRT,103.0,80.0,80.0,0,0.4599088639359378,0
City Hotel - Bhopal,City Hotel,2024-12-23,10,Online TA,TA/TO,Transient,No Deposit,FRA,9.0,88.0,264.0,0,0.5751139873765416,1
City Hotel - Lucknow,City Hotel,2024-11-23,116,Online TA,TA/TO,Transient,No Deposit,FRA,7.0,60.98,182.94,0,0.016258884880622812,0
City Hotel - Pune,City Hotel,2024-12-13,58,Direct,Direct,Transient,No Deposit,FRA,14.0,79.2,316.8,0,0.10184273327870474,0
City Hotel - Bangalore,City Hotel,2024-12-04,0,Direct,Direct,Transient-Party,No Deposit,SYR,0.0,104.0,208.0,0,0.01676663690775715,0
City Hotel - Chennai,City Hotel,2024-11-03,7,Online TA,TA/TO,Transient,No Deposit,FRA,9.0,134.3,537.2,0,0.25275882979364533,0
City Hotel - Kochi,City Hotel,2024-11-05,6,Direct,Direct,Transient,No Deposit,ESP,14.0,113.0,113.0,0,0.14341624505658915,0
City Hotel - Kochi,City Hotel,2024-12-10,4,Offline TA/TO,TA/TO,Transient,No Deposit,FRA,52.0,75.0,75.0,0,0.0062748079667641595,0
City Hotel - Chandigarh,City Hotel,2024-11-03,8,Online TA,TA/TO,Transient,No Deposit,GBR,7.0,54.71,218.84,0,0.008837436929833452,0
City Hotel - Kolkata,City Hotel,2024-11-12,12,Direct,Direct,Transient,No Deposit,PRT,14.0,163.0,163.0,0,0.0016766007096753574,0
City Hotel - Delhi,City Hotel,2024-11-03,18,Online TA,TA/TO,Transient,No Deposit,FRA,9.0,91.8,367.2,0,0.7830426251090694,1
City Hotel - Ahmedabad,City Hotel,2024-11-03,2,Online TA,TA/TO,Transient,No Deposit,GBR,7.0,57.6,403.19998,0,0.007063503605017917,0
City Hotel - Pune,City Hotel,2024-11-14,61,Online TA,TA/TO,Transient,No Deposit,DEU,9.0,95.4,286.2,0,0.4436402429683878,0
City Hotel - Mumbai,City Hotel,2024-11-21,5,Online TA,TA/TO,Transient,No Deposit,GBR,9.0,88.0,264.0,0,0.06576903179290468,0
City Hotel - Bhopal,City Hotel,2024-11-28,0,Online TA,TA/TO,Transient,No Deposit,PRT,9.0,109.0,109.0,0,0.053448744121119586,0
